"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.219945750E0,-4.019621623E-1,1.025451703E1,2.535539818E0,1.057098175E1
3.229956750E0,-6.750418244E-1,1.007113899E1,2.657415673E0,1.043769036E1
3.239967750E0,-8.301187543E-1,9.697086173E0,2.784808960E0,1.012312888E1
3.249979750E0,-6.549344923E-1,9.233645800E0,3.181502781E0,9.788315172E0
3.259990750E0,-6.189556242E-1,8.702619801E0,3.700753073E0,9.477039135E0
3.270002750E0,-7.545698775E-1,8.095009895E0,3.572446450E0,8.880367928E0
3.280013750E0,-1.064347542E0,7.579750328E0,2.063270735E0,7.927328481E0
3.290025750E0,-1.484064702E0,7.099985699E0,5.553094858E-1,7.274655565E0
3.300036750E0,-2.718641868E0,3.579281845E0,-8.768608846E-2,4.495549019E0
3.310048750E0,-3.263079041E0,-2.290369574E0,5.685404923E-1,4.026998374E0
3.320060000E0,-2.039109601E0,-4.768755198E0,3.727997589E-1,5.199805165E0
3.330072000E0,-1.184833294E0,-5.267247874E0,-1.537054655E0,5.613400672E0
3.340083000E0,-8.425752971E-1,-3.407604085E0,-4.868671249E0,6.002137825E0
3.350095000E0,-9.364521982E-1,1.388553504E0,-7.369726528E0,7.557638034E0
3.360106000E0,-7.853785644E-1,5.450198480E0,-5.417186855E0,7.724467385E0
3.370118000E0,-9.266696602E-1,7.717710704E0,-6.244399470E-1,7.798185713E0
3.380129000E0,-2.033668913E-1,7.488075927E0,3.934502535E0,8.461261689E0
3.390141000E0,9.726395926E-1,6.545632233E0,4.161195577E0,7.817088828E0
3.400152000E0,1.026781886E0,4.761921557E0,4.191872117E0,6.426660859E0
3.410163000E0,1.797274316E0,1.684958805E0,4.086338646E0,4.771524355E0
3.420175000E0,-3.822767799E-1,-3.184517021E0,2.719772719E0,4.205288080E0
3.430186000E0,-2.176159711E0,-8.214542186E0,2.134155360E0,8.761791684E0
3.440198000E0,-7.631768328E-1,-1.310755364E1,2.233778467E0,1.331841460E1
3.450209000E0,1.267102011E0,-1.930324463E1,2.693537140E0,1.953140915E1
3.460221000E0,3.557929568E0,-2.385668898E1,2.793780635E0,2.428179734E1
3.470232000E0,5.366302046E0,-2.324199692E1,2.212907707E0,2.395588820E1
3.480244000E0,6.529317917E0,-1.789741729E1,1.822385623E0,1.913819812E1
3.490255000E0,5.394889083E0,-1.204389833E1,2.050058951E0,1.335526327E1
3.500267000E0,3.008513491E0,-8.997280878E0,1.736324548E0,9.644534181E0
3.510278000E0,1.268319401E0,-7.690556234E0,1.562643825E0,7.949537409E0
3.520290000E0,1.084549892E0,-7.451850087E0,2.344032103E0,7.886748677E0
3.530301000E0,1.654949579E0,-8.247569599E0,2.921059317E0,8.904709424E0
3.540312000E0,1.553491909E0,-1.041679597E1,2.647995808E0,1.085978164E1
3.550324000E0,1.037255126E0,-1.263734979E1,2.535068825E0,1.293078041E1
3.560335000E0,9.192818494E-1,-1.274885970E1,2.749910730E0,1.307442205E1
3.570347000E0,6.143903375E-1,-1.126219811E1,2.919425898E0,1.165064931E1
3.580358000E0,7.103975254E-1,-9.346032209E0,2.678959154E0,9.748323181E0
3.590370000E0,6.729412852E-1,-7.368049546E0,2.206128446E0,7.720622178E0
3.600381000E0,2.687508953E-1,-5.575589097E0,1.523240900E0,5.786163121E0
3.610393000E0,-2.661915690E-1,-4.041403086E0,8.530730957E-1,4.139025315E0
3.620404000E0,-3.420793650E-1,-2.463750043E0,3.811817425E-1,2.516422478E0
3.630416000E0,-3.205706745E-2,-8.868086064E-1,-5.439284652E-2,8.890532839E-1
3.640427000E0,3.293150394E-1,6.852562523E-1,-2.712109651E-1,8.072050012E-1
3.650439000E0,4.049564483E-1,2.150294845E0,-3.350647527E-1,2.213600243E0
3.660450000E0,5.280987369E-1,3.522422351E0,-3.441526414E-1,3.578377919E0
3.670462000E0,5.977727699E-1,4.855305684E0,-2.569876130E-1,4.898710871E0
3.680473000E0,6.565595066E-1,6.088861195E0,-8.095177710E-2,6.124692174E0
3.690484000E0,6.067701729E-1,7.206671657E0,1.764438254E-1,7.234322279E0
3.700496000E0,3.845223299E-1,8.113159068E0,4.273232907E-1,8.133499411E0
3.710507000E0,1.546169002E-1,8.801084574E0,5.814606462E-1,8.821626412E0
3.720519000E0,4.232997120E-1,9.413784481E0,7.539399862E-1,9.453409248E0
3.730530000E0,5.334405703E-1,9.912716868E0,1.141411579E0,9.992463907E0
3.740542000E0,1.625502563E-1,1.012922172E1,1.237266739E0,1.020580150E1
3.750553000E0,-4.898625512E-2,1.015170544E1,7.005782962E-1,1.017596840E1
3.760565000E0,-2.605000354E-2,1.009758712E1,3.529028900E-1,1.010378566E1
3.770576000E0,2.606144216E-2,9.968592861E0,2.529178413E-1,9.971834849E0
3.780588000E0,1.924310997E-1,9.908764150E0,4.522833002E-1,9.920947379E0
3.790599000E0,3.613142194E-1,9.844341867E0,6.139226333E-1,9.870081852E0
3.800611000E0,5.308583303E-1,9.771045265E0,7.980923116E-1,9.817947213E0
3.810622000E0,6.597026043E-1,9.683180909E0,9.951037180E-1,9.756507134E0
3.820634000E0,6.386909272E-1,9.409014323E0,1.424218303E0,9.537603179E0
3.830645000E0,5.179748311E-1,8.994247343E0,2.641614157E0,9.388445481E0
3.840656000E0,5.172448428E-1,8.445877917E0,3.866389489E0,9.303191050E0
3.850668000E0,3.647350233E-1,6.816881059E0,3.713338619E0,7.771215009E0
3.860679000E0,-7.623075711E-1,2.591234547E0,2.600115298E0,3.749161089E0
3.870691000E0,-1.090218767E0,-1.094539129E0,2.479857953E0,2.921692716E0
3.880702000E0,-2.684080109E-1,-2.162651766E0,2.109676577E0,3.033123931E0
3.890714000E0,1.673667247E0,-1.748343208E0,2.185589224E0,3.261083605E0
3.900725000E0,3.010184625E0,1.408617640E-1,1.795063630E0,3.507607012E0
3.910737000E0,3.356051231E0,2.849890809E0,1.581044720E-1,4.405672992E0
3.920748000E0,3.016582941E0,4.802083157E0,-1.353800724E0,5.830313172E0
3.930760000E0,2.681997660E0,5.445879142E0,-3.297701574E0,6.908367879E0
3.940771000E0,1.788552902E0,5.040467123E0,-5.220260818E0,7.473710812E0
3.950783000E0,1.556703200E0,4.780161946E0,-6.408906205E0,8.145388378E0
3.960794000E0,9.371827347E-1,4.783522925E0,-8.263269957E0,9.593853941E0
3.970806000E0,-4.652391952E-1,4.570612355E0,-9.550861927E0,1.059839178E1
3.980817000E0,-1.713033919E0,3.961005625E0,-6.466363285E0,7.774181944E0
3.990828000E0,-1.082901634E0,4.212728258E0,-1.718082113E0,4.676704125E0
4.000840000E0,-2.170312203E0,2.468887407E0,2.367099077E0,4.050779940E0
4.010851000E0,-3.894640312E0,-5.452382416E-1,3.293598583E0,5.129649064E0
4.020863000E0,-4.055158660E0,-3.584920900E0,4.215149883E0,6.860281201E0
4.030874000E0,-3.449387119E0,-7.478940237E0,6.160320017E0,1.028505524E1
4.040886000E0,-2.491881875E0,-1.261600044E1,7.815533452E0,1.504843864E1
4.050897000E0,-1.066575258E0,-1.721254227E1,8.945689141E0,1.942767481E1
4.060909000E0,1.639332982E0,-1.852241447E1,8.371125358E0,2.039222867E1
4.070920000E0,3.771719852E0,-1.705944112E1,5.956046369E0,1.845873479E1
4.080932000E0,3.319751424E0,-1.440985253E1,2.423674689E0,1.498461873E1
4.090943000E0,1.768879506E0,-1.171733602E1,-8.192913920E-1,1.187838947E1
4.100955000E0,1.002458931E0,-1.015186097E1,-1.890547493E0,1.037493975E1
4.110966000E0,1.270225593E0,-1.003716199E1,-1.091405606E0,1.017591569E1
4.120977000E0,2.073614459E0,-1.074081592E1,1.006883519E0,1.098539112E1
4.130989000E0,3.124849108E0,-1.173932155E1,3.033799482E0,1.252119370E1
4.141000000E0,3.465437141E0,-1.234985974E1,4.264999150E0,1.351734101E1
4.151012000E0,2.769938321E0,-1.176090479E1,4.636192094E0,1.294162729E1
4.161023000E0,1.762123049E0,-1.036081707E1,3.973085680E0,1.123552481E1
4.171035000E0,9.797811625E-1,-8.697935597E0,2.996516173E0,9.251657362E0
4.181046000E0,3.654653770E-1,-7.011510894E0,2.269310827E0,7.378659878E0
4.191058000E0,-1.357669388E-1,-5.424931492E0,1.670240194E0,5.677853174E0
4.201069000E0,-3.506975761E-1,-3.742874660E0,1.197225883E0,3.945307254E0
4.211081000E0,-3.291146991E-1,-2.031572978E0,7.451948905E-1,2.188817187E0
4.221092000E0,-2.125477508E-1,-2.605957836E-1,4.374610470E-1,5.517779231E-1
4.231104000E0,4.773288617E-2,1.502208173E0,4.136326200E-1,1.558845653E0
4.241115000E0,5.540971753E-1,3.127959242E0,7.409976860E-1,3.261936583E0
4.251126000E0,6.217669655E-1,4.482070892E0,1.110040024E0,4.659156844E0
4.261138000E0,5.407884739E-1,5.722993895E0,1.355376402E0,5.906111791E0
4.271149000E0,7.063988339E-1,6.921083120E0,1.489165374E0,7.114633116E0
4.281161000E0,7.787111306E-1,7.983367252E0,1.624433692E0,8.184089963E0
4.291172000E0,7.577151679E-1,8.824559391E0,1.608543883E0,9.001910583E0
4.301184000E0,7.690204670E-1,9.459966375E0,1.404623991E0,9.594546621E0
4.311195000E0,1.019287144E0,9.864846883E0,1.077889767E0,9.975770479E0
4.321206125E0,1.463990479E0,1.001926951E1,7.121861887E-1,1.015067677E1
4.331217125E0,1.745574551E0,1.000420474E1,3.529285812E-1,1.016148127E1
4.341229125E0,1.738610517E0,9.897476685E0,1.293486329E-1,1.004985285E1
4.351240125E0,1.729647028E0,9.859294367E0,5.305800028E-3,1.000986475E1
4.361252125E0,1.910575668E0,9.792541384E0,-8.940626621E-2,9.977582854E0
4.371263125E0,2.092800928E0,9.740482453E0,-5.742316604E-2,9.962936894E0
4.381274125E0,2.079103240E0,9.766507241E0,5.265195501E-1,9.999227810E0
4.391286125E0,2.015298716E0,9.614920514E0,1.327531961E0,9.913146146E0
4.401297125E0,1.720900471E0,9.015722997E0,1.343336985E0,9.276276938E0
4.411309125E0,1.398139721E0,8.832582940E0,1.271074755E0,9.032438602E0
4.421320125E0,1.331008716E0,8.073386307E0,9.525453436E-1,8.237626678E0
4.431332125E0,8.951812345E-1,6.032000531E0,9.890810859E-1,6.177755356E0
4.441343125E0,-7.112136506E-2,2.231262994E0,8.512949574E-1,2.389204031E0
4.451355125E0,-8.045854253E-1,-7.922638071E-1,9.401393062E-1,1.469320102E0
4.461366125E0,-1.405377113E0,-2.399120184E0,6.556377661E-1,2.856697983E0
4.471378125E0,-1.050988409E0,-1.828189861E0,-3.338982332E-1,2.135027595E0
4.481389125E0,1.327004396E-1,1.450970777E0,-2.663049465E0,3.035581996E0
4.491401125E0,2.233906521E0,5.455196096E0,-4.864956513E0,7.643121395E0
4.501412125E0,1.921035752E0,8.221480492E0,-6.451012589E0,1.062537921E1
4.511423125E0,1.306335804E0,9.972466056E0,-6.196900198E0,1.181347386E1
4.521435125E0,7.929521705E-1,1.158410019E1,-4.056865463E0,1.229952470E1
4.531446125E0,-6.673371676E-1,1.237644352E1,5.508023058E-1,1.240665452E1
4.541458125E0,-7.702315716E-1,1.224739547E1,5.887946772E0,1.361102016E1
4.551469125E0,1.004477536E0,9.842942044E0,1.079628495E1,1.464418833E1
4.561481125E0,8.655669145E-1,5.605876504E0,9.662526205E0,1.120443975E1
4.571492125E0,-8.009086961E-1,1.073773327E0,6.718957738E0,6.851192377E0
4.581504125E0,-2.707371652E0,-4.353184226E0,5.789744539E0,7.733124594E0
4.591515125E0,-5.780438111E0,-1.196679695E1,4.388236822E0,1.399551058E1
4.601527125E0,-7.407977259E0,-2.046556586E1,4.037531936E0,2.213637678E1
4.611538125E0,-4.641451665E0,-2.731593216E1,3.832683507E0,2.797128325E1
4.621549125E0,7.045440240E-1,-3.024560706E1,3.905757623E0,3.050488603E1
4.631561125E0,4.226602532E0,-2.793603640E1,2.244735272E0,2.834299094E1
4.641572125E0,4.439883231E0,-2.152812656E1,-7.368976915E-1,2.199354029E1
4.651584125E0,3.074042067E0,-1.573017721E1,-3.212884787E0,1.634658491E1
4.661595125E0,1.435532958E0,-1.178110575E1,-3.893563254E0,1.249059816E1
4.671607125E0,6.926765151E-2,-9.463117440E0,-2.866500117E0,9.887983243E0
4.681618125E0,-2.918632211E-1,-8.690051796E0,-1.398718888E0,8.806735995E0
4.691630125E0,-4.877195466E-2,-9.321701944E0,-1.073516634E-1,9.322447652E0
4.701641125E0,-4.812831144E-1,-1.004118721E1,8.703989804E-1,1.009032549E1
4.711653125E0,-1.330953167E0,-1.028211121E1,1.585256177E0,1.048838807E1
4.721664125E0,-1.695132522E0,-9.984734684E0,1.953350974E0,1.031426105E1
4.731676125E0,-1.575662797E0,-8.762240936E0,2.341392962E0,9.205525540E0
4.741687125E0,-1.679588284E0,-6.988837146E0,2.454997931E0,7.595516855E0
4.751698125E0,-1.540647915E0,-4.963775627E0,2.248302658E0,5.662819908E0
4.761710125E0,-1.005437356E0,-3.031725183E0,1.798524597E0,3.665644907E0
4.771721125E0,-3.889505725E-1,-9.310655969E-1,1.684311519E0,1.963433469E0
4.781733125E0,9.634833645E-1,1.506597678E0,1.556977434E0,2.371142233E0
4.791744125E0,1.637924241E0,3.760507523E0,1.709572075E0,4.443742717E0
4.801756125E0,2.249122730E0,5.777847794E0,2.047472143E0,6.529488522E0
4.811767125E0,2.927027278E0,7.475405011E0,2.502193147E0,8.408932114E0
4.821779125E0,3.616999602E0,8.848963330E0,2.696811288E0,9.932755371E0
4.831790125E0,3.786853908E0,1.001422336E1,2.541368907E0,1.100379425E1
4.841802125E0,3.410811868E0,1.055643333E1,2.131095513E0,1.129661411E1
4.851813125E0,3.095329440E0,1.058500517E1,1.640925179E0,1.114971005E1
4.861825125E0,2.881043312E0,1.047882792E1,1.054176968E0,1.091867822E1
4.871836125E0,2.729656560E0,1.026075250E1,3.937362993E-1,1.062492800E1
4.881847125E0,2.304197069E0,1.008306497E1,3.721054751E-2,1.034306086E1
4.891859125E0,1.941844238E0,9.926602836E0,4.605734825E-2,1.011485661E1
4.901870125E0,1.780276899E0,9.842229853E0,1.104749537E-1,1.000255363E1
4.911882125E0,1.673711540E0,9.780418351E0,3.086780957E-1,9.927395208E0
4.921893125E0,1.529664651E0,9.729128914E0,7.923949309E-1,9.880471300E0
4.931905125E0,1.373319022E0,9.703322228E0,1.217442924E0,9.875354914E0
4.941916125E0,1.190116692E0,9.613727682E0,1.771388254E0,9.847738523E0
4.951928125E0,1.019125542E0,8.996505538E0,2.851729174E0,9.492528011E0
4.961939125E0,9.582537610E-1,8.629162985E0,3.430863140E0,9.335498164E0
4.971951125E0,5.671574796E-1,8.486968056E0,3.142296031E0,9.067762609E0
4.981962125E0,1.847751210E-1,7.983978871E0,2.404484858E0,8.340240278E0
4.991974125E0,-1.182181290E0,4.902339517E0,1.207627861E0,5.185446017E0
5.001985125E0,-2.630409138E0,-1.771975899E0,1.007116238E0,3.327646907E0
5.011996125E0,-1.066134086E0,-6.449978802E0,1.510051628E0,6.709629226E0
5.022008125E0,-1.452282307E0,-9.069116846E0,8.537488876E-1,9.224255603E0
5.032019125E0,-2.455495273E-1,-7.236923981E0,-1.575509600E0,7.410505636E0
5.042031125E0,1.139138254E0,-1.098335726E0,-5.995089397E0,6.200409197E0
5.052042125E0,2.515402007E0,4.780498745E0,-1.013572266E1,1.148535107E1
5.062054125E0,1.497246226E0,8.730606914E0,-1.087496040E1,1.402604745E1
5.072065125E0,1.081450867E0,1.154472387E1,-8.758898082E0,1.453163724E1
5.082077125E0,2.614889092E-1,1.369218867E1,-4.262469352E0,1.434270030E1
5.092088125E0,-3.184480622E-1,1.438644027E1,3.730392901E0,1.486562828E1
5.102100125E0,-9.908212904E-1,1.285896160E1,8.566892477E0,1.548309617E1
5.112111125E0,-6.715609038E-1,9.549904738E0,8.969269207E0,1.311866856E1
5.122123125E0,-4.368203384E-1,6.955796869E0,8.360925475E0,1.088480578E1
5.132134125E0,-1.294669878E0,4.189690813E0,4.909844418E0,6.583027527E0
5.142145125E0,-9.418860888E-1,1.089962513E0,2.525415949E0,2.907386008E0
5.152157125E0,-2.713324410E0,-2.243488938E0,1.020687041E0,3.665675108E0
5.162168125E0,-4.549283466E0,-6.801140354E0,-3.465855217E-1,8.189725984E0
5.172180125E0,-2.824313334E0,-1.240910607E1,-2.449287540E-1,1.272881178E1
5.182191125E0,8.045853522E-1,-1.793948683E1,-4.785653651E-3,1.795752122E1
5.192203125E0,4.795971648E0,-2.162134989E1,1.201935523E0,2.217946717E1
5.202214125E0,6.515916098E0,-2.129002092E1,2.473100325E0,2.240174946E1
5.212226125E0,5.184693375E0,-1.550507812E1,3.097806321E0,1.663985868E1
5.222237125E0,3.192459294E0,-1.008802224E1,3.483032875E0,1.113963676E1
5.232249125E0,1.030081177E0,-8.061154516E0,1.978137614E0,8.363988749E0
5.242260125E0,-3.504886843E-1,-8.145889442E0,9.718926108E-1,8.211146836E0
5.252271125E0,9.748375610E-2,-9.385351226E0,1.818622062E0,9.560423993E0
5.262283125E0,7.400623508E-1,-1.137238772E1,2.985926574E0,1.178111422E1
5.272294125E0,8.444019672E-1,-1.345864152E1,3.804979692E0,1.401163504E1
5.282306125E0,6.198671320E-1,-1.399697127E1,4.118461787E0,1.460346423E1
5.292317125E0,3.897077139E-1,-1.279518018E1,4.069575555E0,1.343242171E1
5.302329125E0,1.559686303E-2,-1.112142639E1,3.713587711E0,1.172506298E1
5.312340125E0,-2.079690886E-1,-9.896555164E0,3.235704131E0,1.041416518E1
5.322352250E0,-1.938769334E-1,-8.990976995E0,2.675108762E0,9.382508326E0
5.332363250E0,-1.894847973E-1,-8.149707089E0,2.149458401E0,8.430527952E0
5.342375250E0,-2.876643721E-1,-7.324165608E0,1.657643245E0,7.514914090E0
5.352386250E0,-3.943134195E-1,-6.345697219E0,1.188022074E0,6.467979028E0
5.362398250E0,-3.994689826E-1,-5.131894187E0,7.162757313E-1,5.197014945E0
5.372409250E0,-1.200096428E-1,-3.841278037E0,3.378287315E-1,3.857971944E0
5.382420250E0,4.125507024E-1,-2.441629441E0,2.319372641E-1,2.487076055E0
5.392432250E0,7.818124938E-1,-9.593286985E-1,2.756719521E-1,1.267886964E0
5.402443250E0,8.052521541E-1,5.315276903E-1,3.629992408E-1,1.030883682E0
5.412455250E0,9.324356727E-1,1.978235262E0,4.932798833E-1,2.241913486E0
5.422466250E0,1.184119496E0,3.410180368E0,5.240226428E-1,3.647748464E0
5.432478250E0,1.452974617E0,4.955424049E0,5.602055056E-1,5.194342398E0
5.442489250E0,1.811209839E0,6.534400901E0,6.862286443E-1,6.815407983E0
5.452501250E0,1.887932325E0,7.882620311E0,9.831969597E-1,8.164965873E0
5.462512250E0,1.604679312E0,8.864901670E0,1.343456268E0,9.108586721E0
5.472524250E0,1.323452944E0,9.610806413E0,1.516029237E0,9.819239902E0
5.482535250E0,1.161812660E0,1.001559512E1,1.517788079E0,1.019635400E1
5.492547250E0,1.311028780E0,1.008051325E1,1.359069504E0,1.025585753E1
5.502558250E0,1.377421867E0,9.999588951E0,7.447657780E-1,1.012144981E1
5.512569250E0,1.211524884E0,9.924130633E0,1.327072370E-1,9.998688543E0
5.522581250E0,1.393264313E0,9.881590970E0,-2.533715487E-2,9.979362079E0
5.532592250E0,1.511364036E0,9.831833503E0,1.913771025E-1,9.949160592E0
5.542604250E0,1.633853556E0,9.825651827E0,4.537322402E-1,9.970896861E0
5.552615250E0,1.665015268E0,9.814881256E0,7.228527526E-1,9.981316847E0
5.562627250E0,1.475822613E0,9.783374704E0,7.480905048E-1,9.922303784E0
5.572638250E0,1.405191171E0,9.697810058E0,1.054122005E0,9.855620495E0
5.582650250E0,1.441061500E0,9.552458802E0,1.612160532E0,9.794140544E0
5.592661250E0,1.202669129E0,9.191074562E0,2.471223954E0,9.593185731E0
5.602673250E0,9.995705523E-1,8.912385739E0,3.468679422E0,9.615690188E0
5.612684250E0,7.412043120E-1,8.302911741E0,3.947456456E0,9.223347531E0
5.622695250E0,-6.867078236E-1,4.949227170E0,3.242707926E0,5.956640992E0
5.632707250E0,-2.615245846E0,-2.971865482E0,2.416841048E0,4.638169458E0
5.642718250E0,-2.023804660E0,-8.027085130E0,2.588296906E0,8.673474612E0
5.652730250E0,-2.396566851E0,-1.170505570E1,3.057440068E0,1.233287482E1
5.662741250E0,-2.255178106E0,-1.087107785E1,1.862268019E0,1.125762871E1
5.672753250E0,-2.287139864E0,-5.992888505E0,-1.586276516E0,6.607722345E0
5.682764250E0,1.086410329E0,5.308418119E-1,-6.051079996E0,6.170708999E0
5.692776250E0,3.999525619E0,6.005587488E0,-8.953339053E0,1.149893762E1
5.702787250E0,4.443205911E0,9.940016348E0,-1.044232024E1,1.508602187E1
5.712799250E0,4.461474075E0,1.250976472E1,-9.976653832E0,1.661121868E1
5.722810250E0,3.773294215E0,1.384379995E1,-7.080305141E0,1.600060209E1
5.732822250E0,2.015544152E0,1.407725121E1,-2.785986589E0,1.449114009E1
5.742833250E0,1.566494509E0,1.338518412E1,2.098856889E0,1.363899773E1
5.752844250E0,8.986147195E-1,1.142816665E1,7.026974441E0,1.344577521E1
5.762856250E0,5.876254753E-1,9.340521793E0,6.303722981E0,1.128395208E1
5.772867250E0,-7.111067927E-1,6.309214101E0,4.967374588E0,8.061430751E0
5.782879250E0,-3.398256726E0,3.313384976E0,4.515462586E0,6.551035883E0
5.792890250E0,-5.372381980E0,7.284215677E-1,3.649689046E0,6.535542537E0
5.802902250E0,-5.492216572E0,-2.719412531E0,2.576619724E0,6.648204012E0
5.812913250E0,-5.284928100E0,-8.011804016E0,1.554977540E0,9.723035728E0
5.822925250E0,-3.356577188E0,-1.364915784E1,6.666281927E-1,1.407162085E1
5.832936250E0,7.001232366E-1,-1.779726384E1,-5.534103101E-1,1.781962501E1
5.842948250E0,4.531538336E0,-1.932578565E1,-1.104422677E0,1.988065844E1
5.852959250E0,4.788343662E0,-1.758958009E1,-5.811956942E-1,1.823895149E1
5.862971250E0,2.075056821E0,-1.466422278E1,1.867819950E-1,1.481148804E1
5.872982250E0,1.996890804E0,-1.101708750E1,4.536901402E-1,1.120578532E1
5.882993250E0,2.182122117E0,-9.450572239E0,8.684489340E-1,9.738027322E0
5.893005250E0,8.478077511E-1,-9.791484207E0,1.663391935E0,9.967889129E0
5.903016250E0,1.119353981E0,-1.021586459E1,2.623914928E0,1.060668526E1
5.913028250E0,1.912495016E0,-1.092174281E1,4.369795873E0,1.191793686E1
5.923039250E0,1.229056079E0,-1.238978219E1,6.301229728E0,1.395431036E1
5.933051250E0,-5.821860664E-2,-1.338540397E1,7.046083726E0,1.512678832E1
5.943062250E0,-8.998326945E-1,-1.276875193E1,6.382756872E0,1.430350691E1
5.953074250E0,-1.106008442E0,-1.121829253E1,4.969782472E0,1.231958116E1
5.963085250E0,-1.320350119E0,-9.860166771E0,3.581820414E0,1.057334624E1
5.973097250E0,-1.562509924E0,-8.857391506E0,2.430720876E0,9.316824863E0
5.983108250E0,-1.471062248E0,-7.950283706E0,1.500310752E0,8.223257718E0
5.993120250E0,-1.314724659E0,-7.105236499E0,9.072738612E-1,7.282584190E0
6.003131250E0,-8.830951128E-1,-6.123721710E0,4.078973785E-1,6.200500369E0
6.013143250E0,-4.309692489E-1,-4.975040873E0,-1.302554995E-1,4.995371125E0
6.023154250E0,-3.633322762E-2,-3.651934084E0,-4.042472541E-1,3.674419478E0
6.033165250E0,2.610089990E-1,-2.183464930E0,-5.740509814E-1,2.272703088E0
6.043177250E0,6.881265043E-1,-5.910435748E-1,-5.767623353E-1,1.074944364E0
6.053188250E0,1.088725096E0,1.152580345E0,-4.923121691E-1,1.660161154E0
6.063200250E0,1.502171628E0,2.894410340E0,-3.474620193E-1,3.279460424E0
6.073211250E0,1.603685431E0,4.589722225E0,-2.554671907E-1,4.868533717E0
6.083223250E0,1.838656377E0,6.072697152E0,-1.301460104E-1,6.346278118E0
6.093234250E0,2.203187150E0,7.305884873E0,1.474008514E-1,7.632281075E0
6.103246250E0,2.696722995E0,8.497522865E0,5.887339246E-1,8.934585462E0
6.113257250E0,3.036937975E0,9.501604398E0,8.881183827E-1,1.001460097E1
6.123269250E0,3.090370709E0,1.008704225E1,8.360856917E-1,1.058290375E1
6.133280250E0,3.012712376E0,1.024014925E1,5.417509256E-1,1.068787100E1
6.143292250E0,2.905435265E0,1.017334715E1,2.635633186E-1,1.058338377E1
6.153303250E0,2.808526728E0,1.012230447E1,-9.048624694E-2,1.050509676E1
6.163315250E0,2.862676331E0,1.004874182E1,-3.087487739E-1,1.045310737E1
6.173326250E0,2.577012072E0,9.983426077E0,-6.324956560E-1,1.033004541E1
6.183338250E0,2.179842288E0,9.936236708E0,-8.265355074E-1,1.020606061E1
6.193349250E0,1.853593674E0,9.918362939E0,-9.189449036E-1,1.013184054E1
6.203360250E0,1.604429051E0,9.947696081E0,-8.070362127E-1,1.010851905E1
6.213372250E0,1.429151161E0,9.958055009E0,-3.248677568E-1,1.006533018E1
6.223383250E0,1.108952807E0,9.657944326E0,3.484426339E-1,9.727644998E0
6.233395250E0,7.974048252E-1,9.174782465E0,6.307613719E-1,9.230945111E0
